"category","desc","detailUrl","img","status","students","title","vip"
"软件测试","UFT综合实战","http://www.maiziedu.com/course/452/","http://www.maiziedu.com/uploads/course/2015/07/3.5UFT综合实战.jpg","end","7578","UFT综合实战","normal"
"软件测试","缺陷概念贯穿于整个软件生命周期，清晰明确地定义缺陷，能够有效地帮助开发人员尽快、尽早解决缺陷，从而提高产品质量，按时完成。缺陷管理流程在软件测试活动实施过程中非常重要，本阶段重点介绍缺陷定义、缺陷产生原因，常见的缺陷报告形式及企业常见的“审核式”缺陷管理流程","http://www.maiziedu.com/course/465/","http://www.maiziedu.com/uploads/course/2015/07/1.5缺陷管理.jpg","end","15275","缺陷管理","normal"
"软件测试","这是一门Linux网络编程的项目实战课程，目标是让你把知识从“知道”变成“应用”，让你从“会编程”过渡到“会做项目”，让你学会用嵌入式驱动开发工程师的方式来思考和设计。","http://www.maiziedu.com/course/479/","http://www.maiziedu.com/uploads/course/2015/07/5.2Linux网络编程项目实战_-_轻量级HTTP服务器_2gshcZR.jpg","end","44262","Linux网络编程项目实战 - 轻量级HTTP服务器","normal"
"软件测试","这是一门Linux shell 编程与实践的课程，大家不但能够接触到linux shell编程的基础课程，而且可以更广泛的了解目前主流互联网公司中用到的shell编程的实际案例，让学生不只是停留在对基础知识的学习上，更发散学生的思维与视野，通过多方面能力解决工作中遇到的实际问题。","http://www.maiziedu.com/course/529/","http://www.maiziedu.com/uploads/course/2015/08/课程封面.png","end","26051","Linux SHELL编程与实践","vip"
"软件测试","本课程主要在自动化测试中selenium的基本使用，为自动化测试构建提供基本知识。","http://www.maiziedu.com/course/568/","http://www.maiziedu.com/uploads/course/2015/09/4.11自动化测试.jpg","end","44999","自动化测试-selenium","vip"
"软件测试","这是一门Linux的基础课程，目标是让你能够熟练使用和操作Linux系统，为在Linux系统上做程序开发和以后做Android底层开发打下坚实的基础。本课程以知识+实操的方式来讲授，使学生能够轻松快乐地掌握Linux操作系统的使用。","http://www.maiziedu.com/course/588/","http://www.maiziedu.com/uploads/course/2015/10/5.12Linux.jpg","end","101977","Linux操作系统基础（最新版）","vip"
"软件测试","前置知识：基本的网络基础，如路由器，交换机，防火墙、无线网络常见服务协议（DHCP、ARP、DNS等）。
通过此课程，学员可以掌握网络安全设计基本知识，网络中存在的安全威胁如ARP嗅探、DNS欺骗、无线钓鱼劫持等，以及相应的安全防御手段。","http://www.maiziedu.com/course/619/","http://www.maiziedu.com/uploads/course/2015/11/网络安全基础.jpg","on","8572"," 网络安全基础","normal"
"软件测试","本课程主要讲解如何使用python提供模块进行测试用例设计，测试用例实现，对程序的最小模块进行测试，将问题在最小范围内定位问题。","http://www.maiziedu.com/course/661/","http://www.maiziedu.com/uploads/course/2016/04/dycs.jpg","end","20577","单元测试","normal"
"软件测试","随着Web 2.0技术的迅速发展，大部分软件产品均基于web开发。因此，web测试在整个测试过程中有着重要的地位，但由于web测试点非常多，测试过程复杂，技术要求高，所以需要对web进行系统理论的实践学习。
本套视频教程将从实践的角度带你学习WEB测试。在测试过程中理解WEB测试、掌握WEB测试的技术方法，形成WEB测试思维。","http://www.maiziedu.com/course/696/","http://www.maiziedu.com/uploads/course/2016/04/web-csxmsz.jpg","end","21235","web测试项目实战","vip"
"软件测试","本套视频教程主要从实践的角度来学习网络协议，最终使你能够快速部署中小型企业网络。","http://www.maiziedu.com/course/874/","http://www.maiziedu.com/uploads/course/2016/08/wlgg.jpg","on","5950","网络架构","vip"
"软件测试","本套课程主要是为大家介绍RF测试框架相关内容，帮助大家快速掌握RF测试框架的应用。","http://www.maiziedu.com/course/917/","http://www.maiziedu.com/uploads/course/2016/09/12_FNDThqU.png","end","6306","RF测试框架","normal"
"自动化运维","负载均衡（Server Load Balancer）是对多台云服务器进行流量分发的负载均衡服务，可以通过流量分发扩展应用系统对外的服务能力，通过消除单点故障提升应用系统的可用性。本课程重点介绍阿里云SLB负载均衡的购买、配置和使用。","http://www.maiziedu.com/course/929/","http://www.maiziedu.com/uploads/course/2016/10/SLB.png","end","2904","阿里云SLB","vip"
"自动化运维","Spark 内核部分是Spark计算框架的核心，也是Spark 各个子框架的基础。本课程会尽可能以通俗的方式讲解Spark编程模型、执行框架等核心内容，并在此基础上，给出常用的API的实战案例与解析，使大家能初步了解Spark内核的实战开发，并为后续各个子框架的实战打好基础。","http://www.maiziedu.com/course/629/","http://www.maiziedu.com/uploads/course/2016/04/SparkRDD-API.jpg","end","14244","Spark内核解析与RDD API基础操作实战","normal"
"Windows phone开发","后台任务操作。","http://www.maiziedu.com/course/191/","http://www.maiziedu.com/uploads/course/2015/07/3.4后台任务操作_.jpg","end","3856","Windows Phone 8后台任务操作","normal"
"Windows phone开发","MVVM模式及程序架构。","http://www.maiziedu.com/course/192/","http://www.maiziedu.com/uploads/course/2015/07/3.5MVVM模式及程序架构_.jpg","end","5843","Windows Phone 8MVVM模式及程序架构","normal"
"Windows phone开发","多任务并行编程。","http://www.maiziedu.com/course/193/","http://www.maiziedu.com/uploads/course/2015/07/3.6多任务并行编程_.jpg","end","3171","Windows Phone 8多任务并行编程","normal"
"Windows phone开发","wp8应用优化及提交市场。","http://www.maiziedu.com/course/194/","http://www.maiziedu.com/uploads/course/2015/07/3.7wp8应用优化及提交市场-.jpg","end","3374","Windows Phone 8应用优化及提交市场","normal"
"Windows phone开发","wp8应用开发总结。","http://www.maiziedu.com/course/195/","http://www.maiziedu.com/uploads/course/2015/07/3.8wp8应用开发总结-.jpg","end","2568","Windows Phone 8应用开发总结","normal"
"Windows phone开发","项目实战之多功能时钟。","http://www.maiziedu.com/course/196/","http://www.maiziedu.com/uploads/course/2015/07/4.1项目实战之多功能时钟_.jpg","end","8227","Windows Phone 8项目实战之多功能时钟","normal"
"Windows phone开发","项目实战之随手涂鸦记事。","http://www.maiziedu.com/course/197/","http://www.maiziedu.com/uploads/course/2015/07/4.2项目实战之随手涂鸦记事_.jpg","end","5821","Windows Phone 8项目实战之随手涂鸦记事","normal"
"Windows phone开发","项目实战之快递助手。","http://www.maiziedu.com/course/198/","http://www.maiziedu.com/uploads/course/2015/07/4.3项目实战之快递助手_.jpg","end","5669","Windows Phone 8项目实战之快递助手","normal"
"Windows phone开发","Windows phone 8.1开发概述。","http://www.maiziedu.com/course/213/","http://www.maiziedu.com/uploads/course/2015/07/5.1Windows-phone-8.1开发概述.jpg","end","3568","Windows phone 8.1开发概述","normal"
"Windows phone开发","Windows phone 8.1基础控件、程序布局和几何图形。","http://www.maiziedu.com/course/214/","http://www.maiziedu.com/uploads/course/2015/07/5.2Windows-phone-8.1基础控件程序布局和几何图形.jpg","end","5210","Windows phone 8.1基础控件、程序布局和几何图形","normal"
"Windows phone开发","Windows phone 8.1应用数据。","http://www.maiziedu.com/course/215/","http://www.maiziedu.com/uploads/course/2015/07/5.3Windows-phone-8.1应用数据.jpg","end","4014","Windows phone 8.1应用数据","normal"
"Windows phone开发","Windows phone 8.1吐司通知和磁贴。","http://www.maiziedu.com/course/216/","http://www.maiziedu.com/uploads/course/2015/07/5.4Windows-phone-8.1吐司通知和磁贴.jpg","end","3618","Windows phone 8.1吐司通知和磁贴","normal"
"Windows phone开发","Windows phone 8.1联系人存储。","http://www.maiziedu.com/course/217/","http://www.maiziedu.com/uploads/course/2015/07/5.5Windows-phone-8.1联系人存储.jpg","end","3421","Windows phone 8.1联系人存储","normal"
"Windows phone开发","Windows phone 8.1语音功能。","http://www.maiziedu.com/course/218/","http://www.maiziedu.com/uploads/course/2015/07/5.6Windows-phone-8.1语音功能.jpg","end","4437","Windows phone 8.1语音功能","normal"
"Windows phone开发","Windows phone 8.1触摸感应与传感器。","http://www.maiziedu.com/course/219/","http://www.maiziedu.com/uploads/course/2015/07/5.7Windows-phone-8.1触摸感应与传感器.jpg","end","3660","Windows phone 8.1触摸感应与传感器","normal"
"python web开发","Python，一个比Java更早4年的语言，近年来被人们熟知，它的优雅与快捷给人们留下了深刻的印象。
本课程将使用Python语言与Django Web开发框架搭建一个强大的购物系统。通过本项目的学习，全面系统地掌握使用Django开发出功能强大的网站，
更重要地是让学员掌握Web开发从设计到部署的一整套流程，有能力根据自身需求去实现功能或者在现有基础上进行扩展。","http://www.maiziedu.com/course/544/","http://www.maiziedu.com/uploads/course/2015/09/2.9django项目实战之购物系统.jpg","on","49884","django项目实战之购物系统","vip"
"python web开发","这是一门介绍Python的面向对象编程的的课程，通过本课程的学习，让你能熟练运用Python语言通过面向对象编程，并运用其面向对象特性，以高效率的方式完成编程项目程序。","http://www.maiziedu.com/course/545/","http://www.maiziedu.com/uploads/course/2015/09/Python-面向对象编程-.jpg","end","75898","Python 面向对象编程","vip"
"python web开发","算法与应用 。","http://www.maiziedu.com/course/572/","http://www.maiziedu.com/uploads/course/2015/10/4.12算法与应用.jpg","end","63739","深度学习进阶：算法与应用","vip"
"python web开发","本课程首先介绍了Python语言中的数据库接口规范（2.0版），之后通过Python标准库中的sqlite3模块进一步学习Python中操作SQLite3数据库；接着介绍操作MariaDB及ORM框架sqlalchemy的使用方法;最后重点介绍Python操作MongoDB数据库的方法。
通过本课程的学习，使你能够胜任Python操作各类数据库编程，以期在各类项目中的应用。","http://www.maiziedu.com/course/573/","http://www.maiziedu.com/uploads/course/2015/10/Python-数据库编程.jpg","end","31627","Python 数据库编程","vip"
"python web开发","这是一门python自动化运维及监控系统的实战课程，目标是让你了解自动化运维的好处，原理。","http://www.maiziedu.com/course/576/","http://www.maiziedu.com/uploads/course/2015/10/python自动化运维web监控系统.jpg","end","30746","python自动化运维+web监控系统","vip"
"python web开发","这是一门python GUI编程的项目实战课程，目标是让学员学会使用pyqt设计基本的GUI程序，让你从“不知道python能干什么”和“学完了基础语法不知道再学什么”过渡到知道“python能做任何事情”和“我学的还不够多”，以实际程序带你走进python开发GUI程序的世界。本课程既是对基础语法学习的一个检验，又是对python编程的提高。","http://www.maiziedu.com/course/577/","http://www.maiziedu.com/uploads/course/2015/10/使用pyqt开发windows-gui程序及打包.jpg","end","83782","使用pyqt开发windows gui程序及打包","normal"
"python web开发","web前端开发之----javascript 进阶","http://www.maiziedu.com/course/581/","http://www.maiziedu.com/uploads/course/2015/10/javascript进阶_A7H7vnU.jpg","end","16958","Javascript 进阶","normal"
"python web开发","主要介绍一下MemCache的一些常用的操作命令和在项目中的一些实战。","http://www.maiziedu.com/course/591/","http://www.maiziedu.com/uploads/course/2015/11/MemCache.jpg","end","14410","MemCache","normal"
"python web开发","网站实时通讯一体化解决方案，采用websocket协议（基于TCP）实现，告别传统的 long poll 和 ajax轮询 方式，极大减轻服务器的资源消耗。系统采用非阻塞方式，实现多组用户之间的消息传递，将http协议的被动性转换为服务端的主动性。同时，Websocket通过建立持久连接，解决了消息处理速度过慢的问题。","http://www.maiziedu.com/course/597/","http://www.maiziedu.com/uploads/course/2015/11/基于Node.js的web实时聊天室项目.jpg","end","21974","基于Node.js的web实时聊天室项目","normal"
"python web开发","本课程是通过nodejs进行数据抓取来显示资讯，学生可以通过对该课程的学习，掌握爬虫的基本原理和具体方法，能快速实现数据抓取，不仅可扩展开发出自动更新的集合式资讯网站，也能为站群管理系统提供数据服务，做到数据的多渠道、高实时。","http://www.maiziedu.com/course/626/","http://www.maiziedu.com/uploads/course/2016/04/NodeJS-pczs.jpg","end","14359","NodeJS爬虫应用之资讯助手系统","vip"
"python web开发","做全栈工程师但是只会JS？因为全栈工程师要懂设计、前端开发、后端开发、数据库、运营等，看起来门槛很高的样子？即使你只会简单的JS也没关系，本课程从界面到前端
，再从前端到后端，再到数据库，手把手的教你如何开发1个功能完整的博客系统。通过实际项目掌握 NodeJS 做全栈开发的基本技术栈：Express MVC 框架，Jade 模板引擎，Mongoose ORM 库，MongoDB 数据库，Bootstrap 前端模板。","http://www.maiziedu.com/course/627/","http://www.maiziedu.com/uploads/course/2016/04/bkxt.jpg","end","40902","玩转node.js全栈开发之博客系统 ","normal"
"python web开发","本课程主要介绍Python标准库中的socket(套接字)模块、socketserver模块和threading(多线程)模块的相关知识及其在项目中的应用。课程从计算机网络基本理论介绍开始，并以一个小项目的完成贯穿整个教学过程，来循序渐进的学习这些模块的使用；通过本课程的学习能够让你掌握运用Python语言开发各种高效运行的网络应用程序的基本技能。","http://www.maiziedu.com/course/644/","http://www.maiziedu.com/uploads/course/2016/04/Python-socket-and-threading.jpg","end","31729","Python :socket and threading","vip"
"python web开发","Python 3.X，也被称为 Python 3000 或 Py3K是 Guido van Rossum 通用编程语言的最新版本。新版本对核心语言做了很多改进，打破了与 2.X 版本的向后兼容性。本课程将要对新版本的特性做详细介绍，以便开发者在使用Python时避开版本中一些常见的陷阱，也方便开发者移植Python项目。","http://www.maiziedu.com/course/673/","http://www.maiziedu.com/uploads/course/2016/04/Python-3.jpg","end","12928","Python3.X新特性","vip"
"python web开发","在实际项目开发过程中不同机器间的操作不可避免，如何高效进行交互甚至自动化运维，我们可以利用paramiko这个利器。本套视频教程将从实践的角度带你学习paramiko。不仅教会原理，而且让你学会结合python高级技巧进行paramiko操作并有源码分析的高级进阶让你眼前一亮。","http://www.maiziedu.com/course/688/","http://www.maiziedu.com/uploads/course/2016/04/paramiko.jpg","end","14110","paramiko基础","vip"
"python web开发","Python 已成为IT自动化领域使用最火的语言，它的简洁、高效、易学让众多Pythoner爱不释手，但Alex发现很多运维人员对于Python的使用仅限于编写一些常用脚本，编写相对复杂的自动化工具和程序时就力不从心了，SO Alex决定通过带大家开发一个自动化监控的项目来帮助大家提高 Python自动化项目的架构设计和开发能力，通过本课程，你将会学到以下内容：
1.常规监控系统架构设计和原理；
2.在设计自动化程序的架构时应该注意问题；
3.怎样在开发过程中将程序各模块做到最大程度解藕以便于日后的扩展；
4.如果通过Python + Django 打造支持高并发的分布式监控程序。","http://www.maiziedu.com/course/692/","http://www.maiziedu.com/uploads/course/2017/04/Pythonzidonghua.png","on","25639","Python自动化开发-类Zabbix监控项目","normal"
"python web开发","这是一门使用python Tornado框架进行web开发的实战课程，课程通过一个blog网站的开发为主线，对Tornado框架的使用方法进行了详细讲解，目标是使学员能熟练掌握 Tornado框架。","http://www.maiziedu.com/course/314/","http://www.maiziedu.com/uploads/course/2015/07/2.7Tornado入门.png","end","29779","python-Tornado ","vip"
"python web开发","本章主要是php开发中Mysql基础知识的学习，包括MySQL的简单介绍和安装、MySQL管理工具的使用、表的建立、数据的查询、数据的修改和数据的增加等等，全面掌握php网站的数据管理。
","http://www.maiziedu.com/course/331/","http://www.maiziedu.com/uploads/course/2015/07/2.3Mysql基础.jpg","end","70525","Mysql基础","vip"
"python web开发","一般中小型网站的开发都选择 MySQL 作为网站数据库。由于其社区版的性能卓越，搭配 PHP 和 Apache 可组成良好的开发环境。随着mysql的功能不断完善，性能不断提高，可靠性不断增强，在mysql实际开发中，我们可能会面临这样的问题：如何选择它的存储引擎，如何来诊断和优化mysql的查询，mysql的锁有什么机制，如何减少锁冲突，提高并发度。然而mysql的参考文档很精练，也很零碎，面对浩如烟海的网页来找出有用的信息解决上面所提到的问题也绝非易事，为了能让大家对mysql的开发和管理了解得更深，有利于后期的php开发维护等工作的开展，将平时项目开发中所积累的mysql的开发和管理的经验，解决问题的方法和思路，以及对mysql的认识整理出来，做成这套教程与大家分享。
","http://www.maiziedu.com/course/335/","http://www.maiziedu.com/uploads/course/2015/07/3.2Mysql进阶.jpg","end","52313","Mysql进阶","vip"
"python web开发"," Redis是一个key-value存储系统，是php开发中重要技术之一，本章将由麦子学院资深php开发工程师为你讲解 Redis的安装、配置、命令等相关内容，让你轻松入门 Redis。","http://www.maiziedu.com/course/337/","http://www.maiziedu.com/uploads/course/2015/07/4.5Redis入门.png","end","20387","Redis入门","vip"
"python web开发","node.js上最新HTML5开发框架-Meteor 是一组新的技术用于构建高质量的 Web 应用，提供很多现成的包，可直接在浏览器或者云平台中运行。本章Meteor的学习，由麦子学院资深Python开发工程师为你系统的讲解，助你迅速掌握Meteor编程的各个要点。","http://www.maiziedu.com/course/342/","http://www.maiziedu.com/uploads/course/2017/04/MeteorApp.png","end","75511","用Meteor构建App程序","vip"
"python web开发","本课程的学员会学习怎么用PHP和MySQL去做一个待办事项目列表《To－Do List》，美国大牛老师教你怎么用php管理数据库连接，如何查询、修改、删除以及如何写安全的预处理语句，还等什么，快来一起学习吧。","http://www.maiziedu.com/course/371/","http://www.maiziedu.com/uploads/course/2015/07/2.5PHP和MySQL函数库的使用.jpg","end","27750","PHP和MySQL函数库的使用","vip"
"python web开发","本课作为深度学习系列课程的第一阶段，介绍机器学习的基本概念，原理，以及常用算法（如决策树，支持向量机，神经网络算法等）。以Python语言为工具对每种算法进行结合实例讲解。学生学完本课程后将会理解机器学习的常用算法原理，并会使用Python中相关的package来对实际问题进行数据预处理，分类和回归分析。为开发机器学习相关应用打下必要基础，同时也为学习深度学习进阶课程打下必要基础。","http://www.maiziedu.com/course/373/","http://www.maiziedu.com/uploads/course/2017/04/jiqiren.png","end","136397","深度学习基础介绍-机器学习","normal"
"python web开发","畅然带你ExpressJS入门。","http://www.maiziedu.com/course/391/","http://www.maiziedu.com/uploads/course/2015/03/QQ图片20150319171018.jpg","on","10095","Express","normal"
"python web开发"," Python是什么？豆瓣和Youtube是用它开发的；美国最流行的三大服务器开发语言之一，最工整最严谨的编程语言，取代Java和PHP的开源趋势语言。
通过这个课程的学习，我们会初步掌握Python语言的使用以及利用Django框架开发出自己的简易Blog系统，初步踏入了Web开发工程师的行列。","http://www.maiziedu.com/course/393/","http://www.maiziedu.com/uploads/course/2017/04/Pythonchutan.png","end","121165","Python课程初探","normal"
"python web开发","Tkinter桌面编程","http://www.maiziedu.com/course/457/","http://www.maiziedu.com/uploads/course/2015/07/3.1Tkinter桌面编程.jpg","end","29187","Tkinter桌面编程","normal"
"python web开发","这是一门网络爬虫实战课程，让我们带你揭开爬虫的神秘面纱，掌握爬虫的基本原理，深入理解scrapy框架，使用scrapy进行项目实战，解决在数据抓取过程中遇到的常见问题。","http://www.maiziedu.com/course/458/","http://www.maiziedu.com/uploads/course/2015/08/Python网络爬虫实战.jpg","end","91396","Python网络爬虫实战-Scrapy","vip"
"python web开发","项目-Python开发跨平台的记事本","http://www.maiziedu.com/course/460/","http://www.maiziedu.com/uploads/course/2015/07/3.2Python开发跨平台的记事本.jpg","end","22843","项目-Python开发跨平台的记事本","normal"
"python web开发","这是一门介绍Python的WEB编程的微框架Bottle的课程，通过本课程的学习，让你能熟练运用Bottle框架及其各种特性完成中小型WEB服务器项目程序。","http://www.maiziedu.com/course/494/","http://www.maiziedu.com/uploads/course/2015/07/4.9Bottle_Web开发.png","end","21425","Bottle Web开发","vip"
"python web开发","node.js从入门到进阶","http://www.maiziedu.com/course/515/","http://www.maiziedu.com/uploads/course/2015/08/1.node.js从入门到进阶.jpg","on","37854","node.js从入门到进阶","vip"
"python web开发","node.js项目实战","http://www.maiziedu.com/course/517/","http://www.maiziedu.com/uploads/course/2015/08/2.node.js项目实战_dGDcWso.jpg","on","19458","node.js项目实战","vip"
"产品&运营","通过产品经理理论知识的学习，进行实际训练，运用之前课程中的方法和工具，完整的进行产品的设计流程和整体规划，对产品经理工作中的各个环节进行梳理形成全面认识，从零打造一款工具app产品。","http://www.maiziedu.com/course/320/","http://www.maiziedu.com/uploads/course/2015/07/4.2从零打造一款工具app产品.png","end","13050","从零打造一款工具app产品","vip"
"产品&运营","通过实际训练，运用之前课程中的方法和工具，完整的进行O2O互联网产品的设计流程和整体规划，对产品经理工作中的各个环节进行梳理形成全面认识。","http://www.maiziedu.com/course/321/","http://www.maiziedu.com/uploads/course/2015/07/4.3怎么做一款O2O互联网产品.png","end","10419","怎么做一款O2O互联网产品","vip"
"产品&运营","UX软件交互式设计，本章将由麦子学院资深UX软件交互式设计师带你围绕客户体验，按照既定设计流程，根据产品目标，运用UX设计工具，完成极具用户体验的产品设计，让你体验不一样的产品交互式设计之旅。","http://www.maiziedu.com/course/374/","http://www.maiziedu.com/uploads/course/2015/07/1.1学习UX第一季-轻松入门.png","end","73527","学习UX第一季-轻松入门","vip"
"产品&运营","本套课程不同于目前市面上产品经理基本理论的大多数课程，本套课程重在运用产品经理专业理论，解决产品经理工作实际问题，从实际产品开发中的每一个细节探究产品，力求让产品人不再纸上谈兵，要理有据做产品，让产品菜鸟一步步蜕变成产品大神。","http://www.maiziedu.com/course/509/","http://www.maiziedu.com/uploads/course/2017/04/xiulian.png","end","36056","产品经理内功修炼","vip"
"产品&运营","这是一门关于项目管理的课程，目标是让你了解现代IT项目管理流程，并且能够针对某个流程设计出一套相关的文档，从而使整个项目规范化和科学化。","http://www.maiziedu.com/course/524/","http://www.maiziedu.com/uploads/course/2015/08/项目管理.jpg","end","18039","项目管理","vip"
"产品&运营","本章产品经理视频教程，不同于目前市面上产品经理基本理论的大多数课程，本套课程重在运用产品经理专业理论，解决产品经理工作实际问题，从实际产品开发中的每一个细节探究产品，力求让产品人不再纸上谈兵，要理有据做产品，让产品菜鸟一步步蜕变成产品大神。","http://www.maiziedu.com/course/528/","http://www.maiziedu.com/uploads/course/2015/08/产品经理不再纸上谈兵.png","end","21819","产品经理不再纸上谈兵","normal"
"产品&运营","站在前端工程师的角度，看看产品经理如何设计Web流程。","http://www.maiziedu.com/course/538/","http://www.maiziedu.com/uploads/course/2015/08/AXURE交互图.jpg","end","14192","AXURE交互图","vip"
"产品&运营","本套课程不同于目前市面上产品经理基本理论的大多数课程，本套课程重在运用产品经理专业理论，解决产品经理工作实际问题，从实际产品开发中的每一个细节探究产品，力求让产品人不再纸上谈兵，要理有据做产品，提升产品经理的自我修养，让产品菜鸟一步步蜕变成产品大神。","http://www.maiziedu.com/course/546/","http://www.maiziedu.com/uploads/course/2015/09/产品经理的自我修养.jpg","end","16386","产品经理的自我修养","vip"
"产品&运营","本章产品视频教程主要是帮助大家，掌握产品经理相关的知识（交互、UI、运营、用户体验等），将产品思维贯穿产品开发的每一个环节，从更高的角度提升产品整体层级。","http://www.maiziedu.com/course/574/","http://www.maiziedu.com/uploads/course/2015/10/产品经理从专能到全能.jpg","end","23808","产品经理从专能到全能","vip"
"产品&运营","1.认识互联网各分类行业的发展现状
2.了解互联网热门产品的设计和发展
3.对热门产品进行竞品分析
4.学习优秀互联网产品的成功经验","http://www.maiziedu.com/course/594/","http://www.maiziedu.com/uploads/course/2017/04/fenxi.png","end","48536","热门产品分析","vip"
"产品&运营","该任务要求深入理解产品经理的工作理念，工作流程，以及工作职责。","http://www.maiziedu.com/course/672/","http://www.maiziedu.com/uploads/course/2016/04/srlj.jpg","end","29415","深入理解产品经理","vip"
"产品&运营","思维导图 产品经理常用工具。","http://www.maiziedu.com/course/679/","http://www.maiziedu.com/uploads/course/2016/04/swdt.jpg","end","21430","思维导图 产品经理常用工具","vip"
"产品&运营","Axure是产品经理日常工作最常用的工具之一，熟练应用Axure将有助于提升产品经理工作效率，提升与产品研发团队的沟通效果。","http://www.maiziedu.com/course/708/","http://www.maiziedu.com/uploads/course/2017/04/AXURE.png","end","40681","产品经理原型设计工具Axure使用基础","vip"
"产品&运营","随着我国互联网行业迅猛发展，互联网公司中不同职位的界定愈发清晰，对员工的专业能力需求也愈发突出，Axure RP7是行业中最知名的原型设计工具之一，熟练使用Axure是成为UX设计师甚至产品经理的先决条件。
本视频通过真实案例，循序渐进的帮助你学习掌握Axuer。","http://www.maiziedu.com/course/728/","http://www.maiziedu.com/uploads/course/2016/04/jhsj-yxsj.jpg","end","32615","交互设计之原型设计","vip"
"产品&运营","该课程主要是通过介绍什么是产品经理，成为产品经理所需要具备的条件是什么。本课程的主旨是：使即将步入产品经理这个岗位的学员认识到产品经理在团队中所扮演的角色，以及如何扮演好这个角色。","http://www.maiziedu.com/course/761/","http://www.maiziedu.com/uploads/course/2016/04/cpjl.jpg","end","12782","产品经理概论和主要职责","vip"
"ui & 平面","MUI项目实训-互联网企业网站设计","http://www.maiziedu.com/course/763/","http://www.maiziedu.com/uploads/course/2016/04/qywzsj.png","end","9109","MUI项目实训-互联网企业网站设计","vip"
"ui & 平面","掌握PhotoShop、axure的操作，理解用户体验在产品设计中的重要性和具体实践操作的方法、技巧等。","http://www.maiziedu.com/course/774/","http://www.maiziedu.com/uploads/course/2016/07/2_cuUIuAd.png","end","8006","用户体验设计概论与实操","vip"
"ui & 平面","学习PhotoShop及Cutterman、Markman、.9切图、标注UI界面
掌握PhotoShop、Cutterman、Markman的操作和实践上的知识和技巧。","http://www.maiziedu.com/course/775/","http://www.maiziedu.com/uploads/course/2016/04/Nina.png","end","6665","移动UI设计实战","vip"
"ui & 平面","移动UI设计规范（下）","http://www.maiziedu.com/course/778/","http://www.maiziedu.com/uploads/course/2016/04/gfx.png","end","8629","移动UI设计规范（下）","normal"
"ui & 平面","本套移动ui设计教程，主要是为大家介绍移动开发ui设计中的情景特性、网络特性、物理特性、触摸手势、系统特性等等基础方面的设计特性相关内容，帮助初学者快速入门UI设计。","http://www.maiziedu.com/course/796/","http://www.maiziedu.com/uploads/course/2016/05/sjjc.jpg","end","8157","移动ui设计基础","normal"
"ui & 平面","  好的UI设计是由精美优雅的视觉和体贴细致交互组成的，一名好的UI设计从业人员必须学会同时把握美学与交互的平衡，特别是在UI设计行业快速膨胀的中国市场。
在这个课程当中，我们将着重了解UI设计中的交互设计思想。","http://www.maiziedu.com/course/799/","http://www.maiziedu.com/uploads/course/2016/07/1_iMX6sCr.png","end","8003","交互设计之高级进阶","vip"
"ui & 平面","通过一个门户网站首页的UI设计，带领大家体验从草图原型、交互设计，到各个模块制作，最后修改完工等过程。完整经历做一个门户站页面效果的操作流程，以了解webUI这项工作涉及的各项技术要领。学完该课程，学员能够熟悉常规的web页面制作流程，能够独立、规范地做出网页效果图。","http://www.maiziedu.com/course/811/","http://www.maiziedu.com/uploads/course/2016/06/mhwzxmsx.png","on","6405","门户网站实训","normal"
"ui & 平面","我们要知道不管你技术学的如何的好,最终都是为了创作一幅优秀的作品，如果你没有一个很好的审美,做出来的东西往往缺少了“点睛”的地方！将PS这个软件的3大体系的知识给大家做一个完整的讲解，基础知识篇、常用工具篇、使用技巧篇，让你分分钟玩转PS创意。","http://www.maiziedu.com/course/845/","http://www.maiziedu.com/uploads/course/2016/07/1_o7MD1BK.png","end","12353","PS入门基础","normal"
"ui & 平面","工欲善其事，必先利其器！亲爱的UI设计师们，是时候抛弃繁琐沉重的PS了！最新矢量绘图应用Sketch来了！让UI设计更加方便，帮你节省1/3的工作时间！Sketch容易理解并上手简单，有经验的设计师花上几个小时便能将自己的设计技巧在Sketch中自如运用。对于绝大多数的数字产品设计，Sketch 都能替代Adobe Photoshop，Illustrator 和 Fireworks。","http://www.maiziedu.com/course/858/","http://www.maiziedu.com/uploads/course/2016/07/2.png","on","8281","Sketch软件入门","normal"
"ui & 平面","让学员学会使用ai来实现各种logo图形的设计。可以使用ai软件做图形创意设计、logo设计、icon设计等。","http://www.maiziedu.com/course/868/","http://www.maiziedu.com/uploads/course/2016/08/ai.jpg","end","6183","AI软件学习","normal"
"ui & 平面","•  利用AI软件完成矢量绘制部分的工作
•  利用PS软件完成效果图的设计
• 讲解专业设计理念的一些知识","http://www.maiziedu.com/course/834/","http://www.maiziedu.com/uploads/course/2016/07/1_HSdKj0N.png","end","4327","应用VI设计（上）","normal"
"ui & 平面","•  利用AI软件完成矢量绘制部分的工作
•  利用PS软件完成效果图的设计
• 讲解专业设计理念的一些知识","http://www.maiziedu.com/course/837/","http://www.maiziedu.com/uploads/course/2016/07/vi2.png","end","3626","应用VI设计（下）","normal"
"ui & 平面","通过本套平面设计应用VI设计课程的学习，可以了解吉祥物设计的思路、方法，以及如何用设计软件illustrator实现矢量的吉祥物设计稿。","http://www.maiziedu.com/course/841/","http://www.maiziedu.com/uploads/course/2016/07/1_3GD9wCj.png","end","3294","应用VI设计-卡通形象设计","normal"
